Date	Day	Tactics	Actors	Target	Event Description	Country	Location	Battle	Duration	Nationalist troops	Nat Arrests	Nat injuries	Nat deaths	Rep troops	Rep arrests	Rep injuries	Rep deaths	Workers	Civilian inj	Civiliandeaths	Source	Date	no event	Source Descriptions
12-Jul-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
13-Jul-37	Tue	battle	Republicans	Nationalists	Nationalists move up troops & artillery	Spain	Brunete	Brunete		35000	0	301	101	43000	0	1001	10001	0	0	0	Jackson			
13-Jul-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
14-Jul-37	Wed	battle	Republicans	Nationalists	Nationalists move up troops & artillery	Spain	Brunete	Brunete		35000	0	301	101	42000	0	1001	10001	0	0	0	Jackson			
14-Jul-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
15-Jul-37	Thu	battle	Republicans	Nationalists	Nationalists move up troops & artillery	Spain	Brunete	Brunete		35000	0	301	101	41000	0	1001	10001	0	0	0	Jackson			
15-Jul-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
16-Jul-37	Fri	battle	Republicans	Nationalists	Nationalists move up troops & artillery	Spain	Brunete	Brunete		35000	0	301	101	40000	0	1001	10001	0	0	0	Jackson			
16-Jul-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
17-Jul-37	Sat	battle	Republicans	Nationalists	Nationalists move up troops & artillery	Spain	Brunete	Brunete		35000	0	301	101	39000	0	1001	10001	0	0	0	Jackson			
17-Jul-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
18-Jul-37	Sun	battle	Republicans	Nationalists	Nationalists move up troops & artillery	Spain	Brunete	Brunete		35000	0	301	101	38000	0	1001	10001	0	0	0	Jackson			
18-Jul-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
19-Jul-37	Mon	battle	Republicans	Nationalists	Nationalists move up troops & artillery	Spain	Brunete	Brunete		35000	0	301	101	37000	0	1001	10001	0	0	0	Jackson			
19-Jul-37	Mon	bombing	German air force	Nationalists	bomb & strafe trenches	Spain	Brunete	Brunete		101	0	0	0	37000	0	301	200	0	0	0	Jackson			
19-Jul-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
20-Jul-37	Tue	battle	Republicans	Nationalists	Republicans retreat from Nationalist assaults	Spain	Brunete	Brunete		40000	0	0	0	36000	0	1001	10001	0	0	0	Jackson			
20-Jul-37	Tue	bombing	German air force	Nationalists	bomb & strafe trenches	Spain	Brunete	Brunete		101	0	0	0	36000	0	301	200	0	0	0	Jackson			
20-Jul-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
20-Jul-37	Tue	bombing	Nationalists	Republicans	Nationalists bomb Tarragona	Spain	Tarragona			101	0	0	0	3001	0	0	0	3001	8	3	New York Times	7/21/1937		
21-Jul-37	Wed	battle	Republicans	Nationalists	Republicans retreat from Nationalist assaults	Spain	Brunete	Brunete		40000	0	0	0	35000	0	1001	10001	0	0	0	Jackson			
21-Jul-37	Wed	bombing	German air force	Nationalists	bomb & strafe trenches	Spain	Brunete	Brunete		101	0	0	0	35000	0	301	200	0	0	0	Jackson			
21-Jul-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
22-Jul-37	Thu	battle	Republicans	Nationalists	Republicans retreat from Nationalist assaults	Spain	Brunete	Brunete		40000	0	0	0	34000	0	1001	10001	0	0	0	Jackson			
22-Jul-37	Thu	bombing	German air force	Nationalists	bomb & strafe trenches	Spain	Brunete	Brunete		101	0	0	0	34000	0	301	200	0	0	0	Jackson			
22-Jul-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
22-Jul-37	Thu	bombing	Nationalists	Republicans	Nationalists bomb city	Spain	Colmenar Viejo			101	0	0	0	0	0	0	0	3001	31	25	New York Times	7/23/1937		
22-Jul-37	Thu	shelling	Nationalists	Republicans	shell Madrid	Spain	Madrid	Madrid		15000	0	0	0	30001	0	0	0	30001	150	63	New York Times	7/23/1937		
23-Jul-37	Fri	battle	Republicans	Nationalists	Republicans retreat from Nationalist assaults	Spain	Brunete	Brunete		40000	0	0	0	33000	0	1001	10001	0	0	0	Jackson			
23-Jul-37	Fri	bombing	German air force	Nationalists	bomb & strafe trenches	Spain	Brunete	Brunete		101	0	0	0	33000	0	301	200	0	0	0	Jackson			
23-Jul-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
24-Jul-37	Sat	battle	Republicans	Nationalists	Republicans retreat from Nationalist assaults	Spain	Brunete	Brunete		40000	0	0	0	32000	0	1001	10001	0	0	0	Jackson			
24-Jul-37	Sat	bombing	German air force	Nationalists	bomb & strafe trenches	Spain	Brunete	Brunete		101	0	0	0	32000	0	301	200	0	0	0	Jackson			
24-Jul-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
25-Jul-37	Sun	battle	Republicans	Nationalists	Republicans retreat from Nationalist assaults	Spain	Brunete	Brunete		40000	0	0	0	31000	0	1001	10001	0	0	0	Jackson			
25-Jul-37	Sun	bombing	German air force	Nationalists	bomb & strafe trenches	Spain	Brunete	Brunete		101	0	0	0	31000	0	301	200	0	0	0	Jackson			
25-Jul-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
26-Jul-37	Mon	battle	Republicans	Nationalists	Republicans retreat from Nationalist assaults	Spain	Brunete	Brunete		40000	0	0	0	30000	0	301	301	0	0	0	Jackson			
26-Jul-37	Mon	bombing	German air force	Nationalists	bomb & strafe trenches	Spain	Brunete	Brunete		101	0	0	0	30000	0	301	200	0	0	0	Jackson			
26-Jul-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
27-Jul-37	Tue	battle	Republicans	Nationalists	Republicans retreat from Nationalist assaults	Spain	Brunete	Brunete		40000	0	0	0	29000	0	301	301	0	0	0	Jackson			
27-Jul-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
28-Jul-37	Wed	battle	Republicans	Nationalists	Republicans retreat from Nationalist assaults	Spain	Brunete	Brunete		40000	0	0	0	29000	0	301	301	0	0	0	Jackson			
28-Jul-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
29-Jul-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
30-Jul-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
31-Jul-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
1-Aug-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
2-Aug-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
3-Aug-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
4-Aug-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
5-Aug-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
6-Aug-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
7-Aug-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
8-Aug-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
9-Aug-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
10-Aug-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
11-Aug-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
12-Aug-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
13-Aug-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
14-Aug-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
15-Aug-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
17-Aug-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
18-Aug-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
19-Aug-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
20-Aug-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
21-Aug-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
21-Aug-37	Fri	battle	Nationalists	Republicans	Nationalists win control of city	Spain	Huesca	Huesca		15000	0	8	3	12000	0	1300	1000	0	0	0	New York Times	8/22/1937		
22-Aug-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
23-Aug-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
24-Aug-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
24-Aug-37	Tue	attack	Italians	Republicans	defeat militias & begin to enter city	Spain	Santander	Santander		60000	0	8	3	3001	0	301	101	0	0	0	Jackson			
24-Aug-37	Tue	attack	Nationalists	Republicans	begin attack on city & region	Spain	Saragossa	Saragossa		15000	0	8	3	12000	0	31	8	0	0	0	Broue & Temime			
24-Aug-37	Tue	attack	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		1001	0	8	3	15000	0	0	0	0	0	0	Jellinek			
25-Aug-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
25-Aug-37	Wed	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
25-Aug-37	Wed	battle	Nationalists	Republicans	Republicans try to capture city	Spain	Belchite	Belchite		15000	0	8	3	15000	0	31	8	0	0	0	Broue & Temime			
25-Aug-37	Wed	occupation	Italians	Republicans	begin to occupy city	Spain	Santander	Santander		60000	0	0	0	1001	0	0	0	0	0	0	Jackson			
26-Aug-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
26-Aug-37	Thu	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
26-Aug-37	Thu	battle	Nationalists	Republicans	Republicans try to capture city	Spain	Belchite	Belchite		15000	0	8	3	15000	0	31	8	0	0	0	Broue & Temime			
26-Aug-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
26-Aug-37	Thu	occupation	Italians	Republicans	parade through city with Mussolini portraits	Spain	Santander	Santander		60000	0	0	0	0	0	0	0	0	0	0	Jackson			
27-Aug-37	Thu	surrender	Republicans	Italians	"28,000 Basque & Republicans capitulate"	Spain	Santander	Santander		60000	0	0	0	28000	28000	0	0	0	0	0	Fraser			
27-Aug-37	Fri	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
27-Aug-37	Fri	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
28-Aug-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
28-Aug-37	Sat	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
28-Aug-37	Sat	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
29-Aug-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
29-Aug-37	Sun	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
29-Aug-37	Sun	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
29-Aug-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
30-Aug-37	Sun	transfer	Republicans	prisoners	put prisoners on ship where Nationalists bomb	Spain	El Musel	El Musel		15000	200	0	0	0	0	0	0	0	0	0	Fraser			
30-Aug-37	Mon	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
30-Aug-37	Mon	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
31-Aug-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
31-Aug-37	Tue	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
31-Aug-37	Tue	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
1-Sep-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
1-Sep-37	Wed	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
1-Sep-37	Wed	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
2-Sep-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
2-Sep-37	Thu	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
2-Sep-37	Thu	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
3-Sep-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
3-Sep-37	Fri	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
3-Sep-37	Fri	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
4-Sep-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
4-Sep-37	Sat	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
4-Sep-37	Sat	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
5-Sep-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
5-Sep-37	Sun	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
5-Sep-37	Sun	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
6-Sep-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
6-Sep-37	Mon	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
6-Sep-37	Mon	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
7-Sep-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
7-Sep-37	Tue	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
7-Sep-37	Tue	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
8-Sep-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
8-Sep-37	Wed	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
8-Sep-37	Wed	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
9-Sep-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
9-Sep-37	Thu	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
9-Sep-37	Thu	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
10-Sep-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
10-Sep-37	Fri	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
10-Sep-37	Fri	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
10-Sep-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
11-Sep-37	Fri	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Quinto	Quinto		1000	0	8	3	15000	0	16	8	0	0	0	Jackson			
11-Sep-37	Sat	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
11-Sep-37	Sat	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
11-Sep-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
12-Sep-37	Sat	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Quinto	Quinto		1000	0	8	3	15000	0	16	8	0	0	0	Jackson			
12-Sep-37	Sun	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
12-Sep-37	Sun	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
12-Sep-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
13-Sep-37	Sun	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Quinto	Quinto		1000	0	8	3	15000	0	16	8	0	0	0	Jackson			
13-Sep-37	Mon	battle	Nationalists	Republicans	battle for control of city	Spain	Gijon	Gijon		15000	0	8	3	15000	0	8	3	0	0	0	Jackson			
13-Sep-37	Mon	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Belchite	Belchite		10000	0	8	3	15000	0	16	8	0	0	0	Jackson			
13-Sep-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
14-Sep-37	Mon	battle	Republicans	Nationalists	Republicans try to capture city	Spain	Quinto	Quinto		1000	0	8	3	15000	0	16	8	0	0	0	Jackson			
