Date	Year	Action	Actor	Target	Agent	Event	Country	Location	Issue	Time/duration	Spartans/allies	Spartans captured	Spartans wounded	Spartans killed	Athenians/allies	Athenians captured	Athenians wounded	Athenians killed	Source	no event	Notes	Sources
4-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
4-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
4-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
4-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
4-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
5-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
5-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
5-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
5-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
5-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
5-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
6-Jun	-431	move	Atticans	Sparta		country residents move behind Athens city walls	Greece	Athens	Spartan invasion		0	0	0	0	3001	0	0	0	Thucydides			
6-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
6-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
6-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
6-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
6-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
7-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
7-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
7-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
7-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
7-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
7-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
8-Jun	-431	move	Atticans	Sparta		country residents move behind Athens city walls	Greece	Athens	Spartan invasion		0	0	0	0	3001	0	0	0	Thucydides			
8-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
8-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
8-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
8-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
8-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
9-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
9-Jun	-431	move	Atticans	Sparta		country residents move behind Athens city walls	Greece	Athens	Spartan invasion		0	0	0	0	3001	0	0	0	Thucydides			
9-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
9-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
9-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
9-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
9-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
10-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
10-Jun	-431	move	Atticans	Sparta		country residents move behind Athens city walls	Greece	Athens	Spartan invasion		0	0	0	0	3001	0	0	0	Thucydides			
10-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
10-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
10-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
10-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
10-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
11-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
11-Jun	-431	move	Atticans	Sparta		country residents move behind Athens city walls	Greece	Athens	Spartan invasion		0	0	0	0	3001	0	0	0	Thucydides			
11-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
11-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
11-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
11-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
11-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
12-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
12-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
12-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
12-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
12-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
12-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
13-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
13-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
13-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
13-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
13-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
13-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
14-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
14-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
14-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
14-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
14-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
14-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
15-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
15-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
15-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
15-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
15-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
15-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
16-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
16-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
16-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
16-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
16-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
16-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
17-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
17-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
17-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
17-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
17-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
17-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
17-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
18-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
18-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
18-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
18-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
18-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
18-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
18-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
19-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
19-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
19-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
19-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
19-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
19-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
19-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
20-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
20-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
20-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
20-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
20-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
20-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
20-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
21-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
21-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
21-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
21-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
21-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
21-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
21-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
22-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
22-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
22-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
22-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
22-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
22-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
22-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
23-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
23-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
23-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
23-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
23-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
23-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
23-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
24-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
24-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
24-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
24-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
24-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
24-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
24-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
25-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
25-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
25-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
25-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
25-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
25-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
25-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
26-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
26-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
26-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
26-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
26-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
26-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
26-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
27-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
27-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
27-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
27-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
27-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
27-Jun	-431	besiege	Sparta	Athens		camp in front of Oenoe's walls	Greece	Oenoe	civil war		1500	0	0	0	1200	0	1	0	Kagan			
27-Jun	-431	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	3000	0	1	0	Panagopoulos			
28-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
28-Jun	-431	march	Sparta	Athens		march to Attica	Greece	Greece	civil war		30001	0	0	0	0	0	0	0	Kagan			
28-Jun	-431	attack	Athens	Sparta		ravage Prasiai & its surroundings	Greece	Prasiai	civil war		3001	0	31	8	8000	0	8	3	Thucydides			
28-Jun	-431	attack	Sparta	Athens		"ravage coastal towns, then move inland"	Greece	Attica	civil war		20001	0	0	0	4000	0	31	8	Kagan			
28-Jun	-431	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
